Gene stable ID	Human gene stable ID	Human homology type
ENSPANG00000012372	ENSG00000239382	ortholog_one2one
ENSPANG00000040816		
ENSPANG00000042628		
ENSPANG00000049503		
ENSPANG00000043653		
ENSPANG00000043420		
ENSPANG00000015739	ENSG00000065457	ortholog_one2one
ENSPANG00000027163		
ENSPANG00000009176	ENSG00000102572	ortholog_one2one
ENSPANG00000047259		
ENSPANG00000011284	ENSG00000205138	ortholog_one2one
ENSPANG00000033975	ENSG00000257218	ortholog_one2one
ENSPANG00000020664	ENSG00000099203	ortholog_one2one
ENSPANG00000047580		
ENSPANG00000039130	ENSG00000268350	ortholog_one2many
ENSPANG00000039130	ENSG00000179304	ortholog_one2many
ENSPANG00000025901		
ENSPANG00000041256		
ENSPANG00000045139		
ENSPANG00000018334	ENSG00000163749	ortholog_one2one
ENSPANG00000001016	ENSG00000089692	ortholog_one2one
ENSPANG00000023010	ENSG00000084110	ortholog_one2one
ENSPANG00000050831		
ENSPANG00000012391		
ENSPANG00000036440		
ENSPANG00000034215	ENSG00000163320	ortholog_one2many
ENSPANG00000048300		
ENSPANG00000044352	ENSG00000173918	ortholog_one2one
ENSPANG00000044139		
ENSPANG00000022682	ENSG00000039987	ortholog_one2one
ENSPANG00000011726	ENSG00000088826	ortholog_one2one
ENSPANG00000022997	ENSG00000185379	ortholog_one2one
ENSPANG00000049282		
ENSPANG00000023426	ENSG00000134461	ortholog_one2one
ENSPANG00000006700	ENSG00000147475	ortholog_one2one
ENSPANG00000043293		
ENSPANG00000044234		
ENSPANG00000033164		
ENSPANG00000037850		
ENSPANG00000030042	ENSG00000100321	ortholog_one2one
ENSPANG00000046281		
ENSPANG00000045702	ENSG00000283551	ortholog_one2one
ENSPANG00000048666		
ENSPANG00000038996		
ENSPANG00000042959		
ENSPANG00000050710		
ENSPANG00000016116	ENSG00000011478	ortholog_one2one
ENSPANG00000050865		
ENSPANG00000047433		
ENSPANG00000009047	ENSG00000149380	ortholog_one2one
ENSPANG00000042393		
ENSPANG00000024592	ENSG00000132383	ortholog_one2many
ENSPANG00000019374		
ENSPANG00000042617		
ENSPANG00000016072	ENSG00000111786	ortholog_one2one
ENSPANG00000049002		
ENSPANG00000048496		
ENSPANG00000003898	ENSG00000089123	ortholog_one2one
ENSPANG00000014005	ENSG00000171425	ortholog_one2one
ENSPANG00000046316		
ENSPANG00000050151		
ENSPANG00000041523		
ENSPANG00000047316		
ENSPANG00000043092		
ENSPANG00000026692		
ENSPANG00000024343	ENSG00000161905	ortholog_one2one
ENSPANG00000021256	ENSG00000136448	ortholog_one2one
ENSPANG00000021371	ENSG00000188554	ortholog_one2one
ENSPANG00000037341		
ENSPANG00000016101		
ENSPANG00000007358	ENSG00000217555	ortholog_one2one
ENSPANG00000005870	ENSG00000147535	ortholog_one2one
ENSPANG00000038869		
ENSPANG00000042580	ENSG00000256060	ortholog_one2one
ENSPANG00000039195		
ENSPANG00000048700		
ENSPANG00000041187		
ENSPANG00000011972	ENSG00000168286	ortholog_one2one
ENSPANG00000014605		
ENSPANG00000049680		
ENSPANG00000009042	ENSG00000171804	ortholog_one2one
ENSPANG00000023347	ENSG00000065328	ortholog_one2one
ENSPANG00000023984	ENSG00000243156	ortholog_one2one
ENSPANG00000046457		
ENSPANG00000037934		
ENSPANG00000049263		
ENSPANG00000049357		
ENSPANG00000044471		
ENSPANG00000006213	ENSG00000147124	ortholog_one2one
ENSPANG00000023033	ENSG00000141316	ortholog_one2one
ENSPANG00000038258		
ENSPANG00000049683		
ENSPANG00000004576	ENSG00000182508	ortholog_one2one
ENSPANG00000015818	ENSG00000080644	ortholog_one2one
ENSPANG00000044374		
ENSPANG00000003378		
ENSPANG00000046536		
ENSPANG00000042716		
ENSPANG00000004137		
ENSPANG00000009646		
ENSPANG00000049069		
ENSPANG00000043182		
ENSPANG00000038337		
ENSPANG00000047907		
ENSPANG00000032856		
ENSPANG00000030136	ENSG00000105186	ortholog_one2one
ENSPANG00000045904		
ENSPANG00000050036	ENSG00000258839	ortholog_one2one
ENSPANG00000034854		
ENSPANG00000042252		
ENSPANG00000046119		
ENSPANG00000031828	ENSG00000126262	ortholog_one2one
ENSPANG00000019012	ENSG00000158428	ortholog_one2one
ENSPANG00000000189		
ENSPANG00000021331	ENSG00000101084	ortholog_one2one
ENSPANG00000032865		
ENSPANG00000048549		
ENSPANG00000039117	ENSG00000184731	ortholog_one2one
ENSPANG00000009929	ENSG00000100294	ortholog_one2one
ENSPANG00000039938		
ENSPANG00000048377		
ENSPANG00000038950		
ENSPANG00000008416	ENSG00000196867	ortholog_one2one
ENSPANG00000004538		
ENSPANG00000043297	ENSG00000175573	ortholog_one2one
ENSPANG00000042940		
ENSPANG00000049735		
ENSPANG00000000892		
ENSPANG00000029222	ENSG00000260734	ortholog_one2one
ENSPANG00000000375	ENSG00000177169	ortholog_one2one
ENSPANG00000021962	ENSG00000062038	ortholog_one2one
ENSPANG00000050421		
ENSPANG00000026252	ENSG00000187912	ortholog_one2one
ENSPANG00000041222		
ENSPANG00000043337		
ENSPANG00000049122		
ENSPANG00000010015	ENSG00000111300	ortholog_one2one
ENSPANG00000029265	ENSG00000188051	ortholog_one2one
ENSPANG00000039576	ENSG00000126251	ortholog_one2many
ENSPANG00000039576	ENSG00000185897	ortholog_one2many
ENSPANG00000026063		
ENSPANG00000045782		
ENSPANG00000049773		
ENSPANG00000037479		
ENSPANG00000002344	ENSG00000207304	ortholog_one2one
ENSPANG00000014543	ENSG00000115421	ortholog_one2one
ENSPANG00000045841		
ENSPANG00000050794		
ENSPANG00000003289		
ENSPANG00000019970	ENSG00000101680	ortholog_one2many
ENSPANG00000011657	ENSG00000237172	ortholog_one2one
ENSPANG00000005297		
ENSPANG00000040126		
ENSPANG00000012218	ENSG00000147202	ortholog_one2one
ENSPANG00000042330		
ENSPANG00000050982		
ENSPANG00000043085		
ENSPANG00000014692	ENSG00000184986	ortholog_one2one
ENSPANG00000051126	ENSG00000088986	ortholog_one2one
ENSPANG00000038033		
ENSPANG00000029700	ENSG00000126266	ortholog_one2one
ENSPANG00000044563	ENSG00000211633	ortholog_one2one
ENSPANG00000049853		
ENSPANG00000023909		
ENSPANG00000012099	ENSG00000102243	ortholog_one2one
ENSPANG00000026954		
ENSPANG00000018181	ENSG00000187682	ortholog_one2one
ENSPANG00000038278		
ENSPANG00000038134		
ENSPANG00000043943		
ENSPANG00000044833		
ENSPANG00000010730	ENSG00000223731	ortholog_many2many
ENSPANG00000010730	ENSG00000223611	ortholog_many2many
ENSPANG00000002967	ENSG00000104866	ortholog_one2one
ENSPANG00000002689		
ENSPANG00000049350		
ENSPANG00000010698		
ENSPANG00000017114	ENSG00000222028	ortholog_one2one
ENSPANG00000016694	ENSG00000030419	ortholog_one2one
ENSPANG00000038221		
ENSPANG00000037813		
ENSPANG00000008640	ENSG00000172840	ortholog_one2one
ENSPANG00000043370		
ENSPANG00000039806	ENSG00000105131	ortholog_one2one
ENSPANG00000046597		
ENSPANG00000031395		
ENSPANG00000040388		
ENSPANG00000042436		
ENSPANG00000001456	ENSG00000207145	ortholog_one2one
ENSPANG00000007648	ENSG00000196946	ortholog_many2many
ENSPANG00000007648	ENSG00000215343	ortholog_many2many
ENSPANG00000007648	ENSG00000215356	ortholog_many2many
ENSPANG00000007648	ENSG00000215372	ortholog_many2many
ENSPANG00000007648	ENSG00000174255	ortholog_many2many
ENSPANG00000007648	ENSG00000130684	ortholog_many2many
ENSPANG00000007648	ENSG00000176222	ortholog_many2many
ENSPANG00000007648	ENSG00000186230	ortholog_many2many
ENSPANG00000007648	ENSG00000164256	ortholog_many2many
ENSPANG00000024499	ENSG00000124249	ortholog_one2one
ENSPANG00000034110	ENSG00000000419	ortholog_one2one
ENSPANG00000016566	ENSG00000143994	ortholog_one2one
ENSPANG00000046688		
ENSPANG00000050796	ENSG00000177854	ortholog_one2one
ENSPANG00000023848	ENSG00000185019	ortholog_one2one
ENSPANG00000020622	ENSG00000151893	ortholog_one2one
ENSPANG00000037334		
ENSPANG00000046750		
ENSPANG00000002395		
ENSPANG00000005104		
ENSPANG00000038871		
ENSPANG00000019908	ENSG00000089685	ortholog_one2one
ENSPANG00000045611		
ENSPANG00000049642		
ENSPANG00000001706	ENSG00000185924	ortholog_one2one
ENSPANG00000044780		
ENSPANG00000021411	ENSG00000176563	ortholog_one2one
ENSPANG00000051238	ENSG00000128285	ortholog_one2one
ENSPANG00000032195	ENSG00000104884	ortholog_one2one
ENSPANG00000048168		
ENSPANG00000043168		
ENSPANG00000049159		
ENSPANG00000040773		
ENSPANG00000032160		
ENSPANG00000048133		
ENSPANG00000000090	ENSG00000170779	ortholog_one2one
ENSPANG00000012355	ENSG00000181894	ortholog_one2one
ENSPANG00000037081		
ENSPANG00000015817	ENSG00000169684	ortholog_one2one
ENSPANG00000030945	ENSG00000180305	ortholog_one2one
ENSPANG00000014476		
ENSPANG00000042746		
ENSPANG00000034674		
ENSPANG00000018349	ENSG00000162032	ortholog_one2one
ENSPANG00000044787		
ENSPANG00000004751	ENSG00000175137	ortholog_one2one
ENSPANG00000048043		
ENSPANG00000050380		
ENSPANG00000043690		
ENSPANG00000049488		
ENSPANG00000048208	ENSG00000243466	ortholog_one2one
ENSPANG00000015772		
ENSPANG00000005880	ENSG00000110871	ortholog_one2one
ENSPANG00000018402	ENSG00000180008	ortholog_one2one
ENSPANG00000042135		
ENSPANG00000015515	ENSG00000207406	ortholog_one2one
ENSPANG00000011329	ENSG00000140873	ortholog_one2one
ENSPANG00000043325		
ENSPANG00000016632	ENSG00000196507	ortholog_many2many
ENSPANG00000016632	ENSG00000204071	ortholog_many2many
ENSPANG00000037817		
ENSPANG00000020550	ENSG00000185022	ortholog_one2one
ENSPANG00000034015	ENSG00000186187	ortholog_one2one
ENSPANG00000010987	ENSG00000111144	ortholog_one2one
ENSPANG00000035536		
ENSPANG00000018947		
ENSPANG00000033958	ENSG00000210825	ortholog_one2one
ENSPANG00000015929	ENSG00000182307	ortholog_one2one
ENSPANG00000039162		
ENSPANG00000008105		
ENSPANG00000041533	ENSG00000166188	ortholog_one2one
ENSPANG00000005226	ENSG00000121680	ortholog_one2one
ENSPANG00000006948		
ENSPANG00000009992	ENSG00000100290	ortholog_one2one
ENSPANG00000011140	ENSG00000165527	ortholog_one2one
ENSPANG00000011588		
ENSPANG00000030257	ENSG00000170906	ortholog_one2many
ENSPANG00000039626		
ENSPANG00000051052		
ENSPANG00000039775		
ENSPANG00000013679	ENSG00000175550	ortholog_one2one
ENSPANG00000026987	ENSG00000201998	ortholog_one2one
ENSPANG00000030719		
ENSPANG00000019136	ENSG00000213593	ortholog_one2one
ENSPANG00000039122		
ENSPANG00000010209	ENSG00000211626	ortholog_one2one
ENSPANG00000050191	ENSG00000133142	ortholog_one2many
ENSPANG00000032374		
ENSPANG00000040334		
ENSPANG00000031792	ENSG00000167460	ortholog_one2many
ENSPANG00000004884	ENSG00000101230	ortholog_one2one
ENSPANG00000031383	ENSG00000130203	ortholog_one2one
ENSPANG00000013553		
ENSPANG00000031861		
ENSPANG00000050543		
ENSPANG00000005562	ENSG00000139278	ortholog_one2one
ENSPANG00000007790	ENSG00000138435	ortholog_one2one
ENSPANG00000025198	ENSG00000128283	ortholog_one2one
ENSPANG00000032812		
ENSPANG00000002965	ENSG00000196468	ortholog_one2one
ENSPANG00000018894		
ENSPANG00000050907		
ENSPANG00000045613		
ENSPANG00000038782		
ENSPANG00000030060	ENSG00000188000	ortholog_one2one
ENSPANG00000024395	ENSG00000184939	ortholog_one2one
ENSPANG00000011583		
ENSPANG00000002301	ENSG00000080572	ortholog_one2one
ENSPANG00000039342		
ENSPANG00000026769	ENSG00000206799	ortholog_one2one
ENSPANG00000024596	ENSG00000108963	ortholog_one2one
ENSPANG00000022889	ENSG00000120075	ortholog_one2one
ENSPANG00000048524		
ENSPANG00000019403	ENSG00000152556	ortholog_one2one
ENSPANG00000043568		
ENSPANG00000016747	ENSG00000101417	ortholog_one2one
ENSPANG00000044034		
ENSPANG00000037478	ENSG00000241566	ortholog_one2many
ENSPANG00000037478	ENSG00000241294	ortholog_one2many
ENSPANG00000041438		
ENSPANG00000044426		
ENSPANG00000024637	ENSG00000081377	ortholog_one2one
ENSPANG00000038270		
ENSPANG00000035063	ENSG00000119973	ortholog_one2one
ENSPANG00000010783		
ENSPANG00000033988		
ENSPANG00000046275	ENSG00000132963	ortholog_one2one
ENSPANG00000014671	ENSG00000179262	ortholog_one2one
ENSPANG00000039989		
ENSPANG00000049507		
ENSPANG00000005878	ENSG00000181392	ortholog_one2one
ENSPANG00000016412		
ENSPANG00000044775		
ENSPANG00000001926		
ENSPANG00000043883	ENSG00000169877	ortholog_one2one
ENSPANG00000003125	ENSG00000132205	ortholog_one2one
ENSPANG00000033908		
ENSPANG00000042449	ENSG00000170929	ortholog_one2one
ENSPANG00000024036	ENSG00000059691	ortholog_one2one
ENSPANG00000040427		
ENSPANG00000045433		
ENSPANG00000037827		
ENSPANG00000037438	ENSG00000242534	ortholog_one2many
ENSPANG00000037438	ENSG00000244116	ortholog_one2many
ENSPANG00000045073		
ENSPANG00000042129		
ENSPANG00000049808		
ENSPANG00000037225		
ENSPANG00000039439		
ENSPANG00000045466		
ENSPANG00000051342		
ENSPANG00000046072		
ENSPANG00000019869		
ENSPANG00000018508	ENSG00000147471	ortholog_one2one
ENSPANG00000037407		
ENSPANG00000020297	ENSG00000010610	ortholog_one2one
ENSPANG00000042687	ENSG00000170948	ortholog_one2one
ENSPANG00000005498	ENSG00000205639	ortholog_one2one
ENSPANG00000025453	ENSG00000170100	ortholog_one2one
ENSPANG00000020386	ENSG00000223731	ortholog_many2many
ENSPANG00000020386	ENSG00000223611	ortholog_many2many
ENSPANG00000040015		
ENSPANG00000049553		
ENSPANG00000050933		
ENSPANG00000033421		
ENSPANG00000040807		
ENSPANG00000002479		
ENSPANG00000042130		
ENSPANG00000014705	ENSG00000147100	ortholog_one2one
ENSPANG00000009358	ENSG00000197016	ortholog_one2one
ENSPANG00000045837		
ENSPANG00000003671		
ENSPANG00000050230		
ENSPANG00000004621	ENSG00000119041	ortholog_one2one
ENSPANG00000051064		
ENSPANG00000015543	ENSG00000117152	ortholog_one2one
ENSPANG00000013805	ENSG00000112294	ortholog_one2one
ENSPANG00000026614		
ENSPANG00000051396		
ENSPANG00000047149		
ENSPANG00000037634		
ENSPANG00000049858		
ENSPANG00000020218	ENSG00000139508	ortholog_one2one
ENSPANG00000043877		
ENSPANG00000037966	ENSG00000176678	ortholog_one2one
ENSPANG00000041102		
ENSPANG00000008687	ENSG00000100271	ortholog_one2one
ENSPANG00000001735		
ENSPANG00000021353	ENSG00000161653	ortholog_one2one
ENSPANG00000047053		
ENSPANG00000007031	ENSG00000100297	ortholog_one2one
ENSPANG00000040688		
ENSPANG00000049301	ENSG00000181786	ortholog_one2one
ENSPANG00000039648		
ENSPANG00000031423		
ENSPANG00000023145	ENSG00000176927	ortholog_one2one
ENSPANG00000041873		
ENSPANG00000049396		
ENSPANG00000027143		
ENSPANG00000037376		
ENSPANG00000051401		
ENSPANG00000038203		
ENSPANG00000014397	ENSG00000268940	ortholog_many2many
ENSPANG00000014397	ENSG00000270946	ortholog_many2many
ENSPANG00000014397	ENSG00000228836	ortholog_many2many
ENSPANG00000014397	ENSG00000271449	ortholog_many2many
ENSPANG00000014397	ENSG00000278289	ortholog_many2many
ENSPANG00000014397	ENSG00000269586	ortholog_many2many
ENSPANG00000014397	ENSG00000278085	ortholog_many2many
ENSPANG00000014397	ENSG00000273696	ortholog_many2many
ENSPANG00000014397	ENSG00000269096	ortholog_many2many
ENSPANG00000041933		
ENSPANG00000008678	ENSG00000103056	ortholog_one2one
ENSPANG00000027461		
ENSPANG00000032174	ENSG00000235118	ortholog_one2one
ENSPANG00000041517		
ENSPANG00000004868	ENSG00000022840	ortholog_one2one
ENSPANG00000038333		
ENSPANG00000043371		
ENSPANG00000039544		
ENSPANG00000049872	ENSG00000169181	ortholog_one2one
ENSPANG00000017499	ENSG00000100083	ortholog_one2one
ENSPANG00000041814		
ENSPANG00000050173		
ENSPANG00000029769		
ENSPANG00000024108	ENSG00000179627	ortholog_one2one
ENSPANG00000046184		
ENSPANG00000015201	ENSG00000130513	ortholog_one2one
ENSPANG00000043417	ENSG00000268480	ortholog_one2one
ENSPANG00000014437	ENSG00000014641	ortholog_one2one
ENSPANG00000044197		
ENSPANG00000018564	ENSG00000101446	ortholog_one2one
ENSPANG00000040735		
ENSPANG00000005940		
ENSPANG00000038562		
ENSPANG00000017778	ENSG00000070915	ortholog_one2one
ENSPANG00000048132		
ENSPANG00000044371	ENSG00000239571	ortholog_many2many
ENSPANG00000044371	ENSG00000243238	ortholog_many2many
ENSPANG00000041041		
ENSPANG00000038532		
ENSPANG00000012938	ENSG00000133169	ortholog_one2one
ENSPANG00000031975	ENSG00000231500	ortholog_one2many
ENSPANG00000038265		
ENSPANG00000008152	ENSG00000259803	ortholog_one2one
ENSPANG00000019029		
ENSPANG00000048337		
ENSPANG00000044570	ENSG00000088756	ortholog_one2many
ENSPANG00000050592		
ENSPANG00000035222	ENSG00000105198	ortholog_one2one
ENSPANG00000008681	ENSG00000069345	ortholog_one2one
ENSPANG00000014766	ENSG00000178531	ortholog_one2one
ENSPANG00000040058		
ENSPANG00000047572		
ENSPANG00000040652		
ENSPANG00000031197	ENSG00000143727	ortholog_one2one
ENSPANG00000043731		
ENSPANG00000017285	ENSG00000118640	ortholog_one2one
ENSPANG00000039703		
ENSPANG00000050054		
ENSPANG00000020720	ENSG00000136488	ortholog_many2many
ENSPANG00000020720	ENSG00000213218	ortholog_many2many
ENSPANG00000020720	ENSG00000204414	ortholog_many2many
ENSPANG00000045132		
ENSPANG00000013682	ENSG00000132938	ortholog_one2one
ENSPANG00000046152	ENSG00000130307	ortholog_one2one
ENSPANG00000040094		
ENSPANG00000037774		
ENSPANG00000044763		
ENSPANG00000014315	ENSG00000168282	ortholog_one2one
ENSPANG00000003859		
ENSPANG00000047066		
ENSPANG00000049132		
ENSPANG00000038853	ENSG00000181029	ortholog_one2one
ENSPANG00000003919		
ENSPANG00000009526	ENSG00000147548	ortholog_one2one
ENSPANG00000010433	ENSG00000166900	ortholog_one2one
ENSPANG00000040850		
ENSPANG00000048711		
ENSPANG00000050369		
ENSPANG00000000101		
ENSPANG00000012573		
ENSPANG00000033239		
ENSPANG00000039578		
ENSPANG00000006946		
ENSPANG00000040188		
ENSPANG00000017255	ENSG00000181433	ortholog_one2one
ENSPANG00000044766		
ENSPANG00000013522		
ENSPANG00000040626		
ENSPANG00000040205		
ENSPANG00000020620	ENSG00000165669	ortholog_one2one
ENSPANG00000021363	ENSG00000184988	ortholog_one2one
ENSPANG00000013637	ENSG00000126243	ortholog_one2one
ENSPANG00000051265	ENSG00000105205	ortholog_one2one
ENSPANG00000013776	ENSG00000198816	ortholog_one2one
ENSPANG00000013268		
ENSPANG00000037141		
ENSPANG00000049673		
ENSPANG00000049466		
ENSPANG00000016649	ENSG00000160113	ortholog_one2one
ENSPANG00000050343		
ENSPANG00000000982	ENSG00000005889	ortholog_one2one
ENSPANG00000047425		
ENSPANG00000009083	ENSG00000118260	ortholog_one2one
ENSPANG00000041049		
ENSPANG00000050534		
ENSPANG00000021308	ENSG00000187944	ortholog_one2one
ENSPANG00000044064		
ENSPANG00000004191	ENSG00000020181	ortholog_one2one
ENSPANG00000044163		
ENSPANG00000032774		
ENSPANG00000002652		
ENSPANG00000037654		
ENSPANG00000014122	ENSG00000250510	ortholog_one2one
ENSPANG00000038739		
ENSPANG00000007150	ENSG00000102984	ortholog_one2one
ENSPANG00000008156	ENSG00000103051	ortholog_one2one
ENSPANG00000003473		
ENSPANG00000047170		
ENSPANG00000018959	ENSG00000006659	ortholog_one2one
ENSPANG00000029563		
ENSPANG00000022733	ENSG00000198915	ortholog_one2one
ENSPANG00000037853		
ENSPANG00000033111		
ENSPANG00000047611	ENSG00000105428	ortholog_one2one
ENSPANG00000033882		
ENSPANG00000049712		
ENSPANG00000013237		
ENSPANG00000038002		
ENSPANG00000047494		
ENSPANG00000036913		
ENSPANG00000042936		
ENSPANG00000003984		
ENSPANG00000023155	ENSG00000136738	ortholog_one2one
ENSPANG00000009133	ENSG00000127666	ortholog_one2one
ENSPANG00000037418		
ENSPANG00000017693	ENSG00000168497	ortholog_one2one
ENSPANG00000039012		
ENSPANG00000029901	ENSG00000101079	ortholog_one2one
ENSPANG00000037712		
ENSPANG00000015377	ENSG00000099330	ortholog_one2one
ENSPANG00000051159		
ENSPANG00000012138	ENSG00000139514	ortholog_one2one
ENSPANG00000018428	ENSG00000132600	ortholog_one2one
ENSPANG00000043710		
ENSPANG00000038792		
ENSPANG00000040315		
ENSPANG00000026058	ENSG00000100276	ortholog_one2one
ENSPANG00000048940		
ENSPANG00000008594	ENSG00000172932	ortholog_one2one
ENSPANG00000047976		
ENSPANG00000026917		
ENSPANG00000021147	ENSG00000178226	ortholog_one2one
ENSPANG00000011845	ENSG00000141965	ortholog_one2one
ENSPANG00000050504		
ENSPANG00000040963	ENSG00000136450	ortholog_one2one
ENSPANG00000049353		
ENSPANG00000020236	ENSG00000161513	ortholog_one2one
ENSPANG00000038417		
ENSPANG00000047788		
ENSPANG00000050262		
ENSPANG00000027054		
ENSPANG00000041039		
ENSPANG00000045965		
ENSPANG00000038441		
ENSPANG00000004920	ENSG00000185361	ortholog_one2one
ENSPANG00000001888	ENSG00000249861	ortholog_one2one
ENSPANG00000015816	ENSG00000041357	ortholog_one2one
ENSPANG00000039036		
ENSPANG00000044079		
ENSPANG00000024795	ENSG00000286237	ortholog_one2many
ENSPANG00000024795	ENSG00000198908	ortholog_one2many
ENSPANG00000038438		
ENSPANG00000024597	ENSG00000262664	ortholog_one2one
ENSPANG00000004141		
ENSPANG00000020941	ENSG00000011600	ortholog_one2one
ENSPANG00000050952		
ENSPANG00000017798	ENSG00000010072	ortholog_one2one
ENSPANG00000005246	ENSG00000166548	ortholog_one2one
ENSPANG00000017691	ENSG00000173559	ortholog_one2one
ENSPANG00000022198	ENSG00000172954	ortholog_one2one
ENSPANG00000047124		
ENSPANG00000009507	ENSG00000168140	ortholog_one2one
ENSPANG00000010307	ENSG00000235711	ortholog_one2one
ENSPANG00000005509		
ENSPANG00000010569	ENSG00000105467	ortholog_one2one
ENSPANG00000038643		
